x Distance [mm]	Height [cm]
 1489.940 	 7.392 
 1490.130 	 7.398 
 1490.315 	 7.402 
 1490.505 	 7.407 
 1490.695 	 7.407 
 1490.880 	 7.402 
 1491.070 	 7.402 
 1491.255 	 7.402 
 1491.445 	 7.398 
 1491.635 	 7.407 
 1491.820 	 7.409 
 1492.010 	 7.412 
 1492.195 	 7.412 
 1492.385 	 7.414 
 1492.575 	 7.414 
 1492.760 	 7.405 
 1492.950 	 7.401 
 1493.135 	 7.397 
 1493.325 	 7.397 
 1493.515 	 7.397 
 1493.700 	 7.402 
 1493.890 	 7.402 
 1494.075 	 7.401 
 1494.265 	 7.397 
 1494.455 	 7.393 
 1494.640 	 7.393 
 1494.830 	 7.393 
 1495.015 	 7.397 
 1495.205 	 7.399 
 1495.395 	 7.399 
 1495.580 	 7.394 
 1495.770 	 7.397 
 1495.955 	 7.392 
 1496.145 	 7.388 
 1496.335 	 7.388 
 1496.520 	 7.387 
 1496.710 	 7.384 
 1496.895 	 7.378 
 1497.085 	 7.374 
 1497.275 	 7.359 
 1497.460 	 7.352 
 1497.650 	 7.344 
 1497.835 	 7.344 
 1498.025 	 7.344 
 1498.215 	 7.339 
 1498.400 	 7.339 
 1498.590 	 7.334 
 1498.775 	 7.334 
 1498.965 	 7.329 
 1499.155 	 7.329 
 1499.340 	 7.329 
 1499.530 	 7.328 
 1499.715 	 7.324 
 1499.905 	 7.318 
 1500.095 	 7.315 
 1500.280 	 7.310 
 1500.470 	 7.309 
 1500.655 	 7.305 
 1500.845 	 7.305 
 1501.035 	 7.305 
 1501.220 	 7.303 
 1501.410 	 7.296 
 1501.595 	 7.290 
 1501.785 	 7.290 
 1501.975 	 7.295 
 1502.160 	 7.295 
 1502.350 	 7.294 
 1502.535 	 7.290 
 1502.725 	 7.287 
 1502.915 	 7.290 
 1503.100 	 7.288 
 1503.290 	 7.283 
 1503.475 	 7.278 
 1503.665 	 7.279 
 1503.855 	 7.282 
 1504.040 	 7.283 
 1504.230 	 7.285 
 1504.415 	 7.285 
 1504.605 	 7.289 
 1504.795 	 7.290 
 1504.980 	 7.285 
 1505.170 	 7.285 
 1505.355 	 7.285 
 1505.545 	 7.288 
 1505.735 	 7.288 
 1505.920 	 7.287 
 1506.110 	 7.290 
 1506.295 	 7.292 
 1506.485 	 7.295 
 1506.675 	 7.297 
 1506.860 	 7.300 
 1507.050 	 7.300 
 1507.235 	 7.300 
 1507.425 	 7.300 
 1507.615 	 7.306 
 1507.800 	 7.312 
 1507.990 	 7.314 
 1508.175 	 7.319 
 1508.365 	 7.322 
 1508.555 	 7.330 
 1508.740 	 7.337 
 1508.930 	 7.339 
 1509.115 	 7.344 
 1509.305 	 7.351 
 1509.495 	 7.358 
 1509.680 	 7.370 
 1509.870 	 7.383 
 1510.055 	 7.390 
 1510.245 	 7.398 
 1510.435 	 7.408 
 1510.620 	 7.420 
 1510.810 	 7.432 
 1510.995 	 7.440 
 1511.185 	 7.452 
 1511.375 	 7.456 
 1511.560 	 7.461 
 1511.750 	 7.472 
 1511.935 	 7.487 
 1512.125 	 7.505 
 1512.315 	 7.522 
 1512.500 	 7.536 
 1512.690 	 7.546 
 1512.875 	 7.549 
 1513.065 	 7.554 
 1513.255 	 7.561 
 1513.440 	 7.566 
 1513.630 	 7.571 
 1513.815 	 7.571 
 1514.005 	 7.568 
 1514.195 	 7.563 
 1514.380 	 7.546 
 1514.570 	 7.542 
 1514.755 	 7.542 
 1514.945 	 7.539 
 1515.135 	 7.536 
 1515.320 	 7.518 
 1515.510 	 7.508 
 1515.695 	 7.512 
 1515.885 	 7.515 
 1516.075 	 7.512 
 1516.260 	 7.516 
 1516.450 	 7.522 
 1516.635 	 7.520 
 1516.825 	 7.516 
 1517.015 	 7.515 
 1517.200 	 7.515 
 1517.390 	 7.507 
 1517.575 	 7.505 
 1517.765 	 7.510 
 1517.955 	 7.507 
 1518.140 	 7.502 
 1518.330 	 7.495 
 1518.515 	 7.488 
 1518.705 	 7.475 
 1518.895 	 7.468 
 1519.080 	 7.481 
 1519.270 	 7.500 
 1519.455 	 7.512 
 1519.645 	 7.525 
 1519.835 	 7.532 
 1520.020 	 7.534 
 1520.210 	 7.534 
 1520.395 	 7.534 
 1520.585 	 7.537 
 1520.775 	 7.539 
 1520.960 	 7.539 
 1521.150 	 7.539 
 1521.335 	 7.539 
 1521.525 	 7.534 
 1521.715 	 7.535 
 1521.900 	 7.539 
 1522.090 	 7.539 
 1522.275 	 7.543 
 1522.465 	 7.544 
 1522.655 	 7.541 
 1522.840 	 7.539 
 1523.030 	 7.539 
 1523.215 	 7.542 
 1523.405 	 7.541 
 1523.595 	 7.542 
 1523.780 	 7.544 
 1523.970 	 7.541 
 1524.155 	 7.542 
 1524.345 	 7.544 
 1524.535 	 7.546 
 1524.720 	 7.549 
 1524.910 	 7.546 
 1525.095 	 7.550 
 1525.285 	 7.554 
 1525.475 	 7.547 
 1525.660 	 7.548 
 1525.850 	 7.549 
 1526.035 	 7.549 
 1526.225 	 7.546 
 1526.415 	 7.546 
 1526.600 	 7.549 
 1526.790 	 7.549 
 1526.975 	 7.549 
 1527.165 	 7.555 
 1527.355 	 7.552 
 1527.540 	 7.545 
 1527.730 	 7.550 
 1527.915 	 7.554 
 1528.105 	 7.554 
 1528.295 	 7.557 
 1528.480 	 7.556 
 1528.670 	 7.557 
 1528.855 	 7.559 
 1529.045 	 7.562 
 1529.235 	 7.571 
 1529.420 	 7.579 
 1529.610 	 7.597 
 1529.795 	 7.608 
 1529.985 	 7.603 
 1530.175 	 7.592 
 1530.360 	 7.562 
 1530.550 	 7.533 
 1530.735 	 7.510 
 1530.925 	 7.511 
 1531.115 	 7.526 
 1531.300 	 7.526 
 1531.490 	 7.539 
 1531.675 	 7.546 
 1531.865 	 7.552 
 1532.055 	 7.549 
 1532.240 	 7.556 
 1532.430 	 7.559 
 1532.615 	 7.562 
 1532.805 	 7.561 
 1532.995 	 7.559 
 1533.180 	 7.559 
 1533.370 	 7.559 
 1533.555 	 7.559 
 1533.745 	 7.559 
 1533.935 	 7.559 
 1534.120 	 7.561 
 1534.310 	 7.563 
 1534.495 	 7.567 
 1534.685 	 7.568 
 1534.875 	 7.560 
 1535.060 	 7.561 
 1535.250 	 7.567 
 1535.435 	 7.568 
 1535.625 	 7.568 
 1535.815 	 7.572 
 1536.000 	 7.570 
 1536.190 	 7.568 
 1536.375 	 7.565 
 1536.565 	 7.567 
 1536.755 	 7.568 
 1536.940 	 7.568 
 1537.130 	 7.568 
 1537.315 	 7.565 
 1537.505 	 7.566 
 1537.695 	 7.568 
 1537.880 	 7.568 
 1538.070 	 7.572 
 1538.255 	 7.573 
 1538.445 	 7.573 
 1538.635 	 7.573 
 1538.820 	 7.573 
 1539.010 	 7.573 
 1539.195 	 7.573 
 1539.385 	 7.573 
 1539.575 	 7.573 
 1539.760 	 7.573 
 1539.950 	 7.573 
 1540.135 	 7.573 
 1540.325 	 7.579 
 1540.515 	 7.569 
 1540.700 	 7.568 
 1540.890 	 7.573 
 1541.075 	 7.573 
 1541.265 	 7.573 
 1541.455 	 7.552 
 1541.640 	 7.520 
 1541.830 	 7.509 
 1542.015 	 7.469 
 1542.205 	 7.435 
 1542.395 	 7.438 
 1542.580 	 7.464 
 1542.770 	 7.496 
 1542.955 	 7.518 
 1543.145 	 7.536 
 1543.335 	 7.554 
 1543.520 	 7.565 
 1543.710 	 7.575 
 1543.895 	 7.578 
 1544.085 	 7.582 
 1544.275 	 7.583 
 1544.460 	 7.583 
 1544.650 	 7.586 
 1544.835 	 7.584 
 1545.025 	 7.589 
 1545.215 	 7.590 
 1545.400 	 7.591 
 1545.590 	 7.593 
 1545.775 	 7.593 
 1545.965 	 7.590 
 1546.155 	 7.591 
 1546.340 	 7.593 
 1546.530 	 7.593 
 1546.715 	 7.593 
 1546.905 	 7.593 
 1547.095 	 7.593 
 1547.280 	 7.593 
 1547.470 	 7.593 
 1547.655 	 7.596 
 1547.845 	 7.595 
 1548.035 	 7.593 
 1548.220 	 7.596 
 1548.410 	 7.598 
 1548.595 	 7.598 
 1548.785 	 7.598 
 1548.975 	 7.595 
 1549.160 	 7.593 
 1549.350 	 7.596 
 1549.535 	 7.598 
 1549.725 	 7.598 
 1549.915 	 7.598 
 1550.100 	 7.602 
 1550.290 	 7.596 
 1550.475 	 7.601 
 1550.665 	 7.599 
 1550.855 	 7.602 
 1551.040 	 7.603 
 1551.230 	 7.603 
 1551.415 	 7.599 
 1551.605 	 7.602 
 1551.795 	 7.606 
 1551.980 	 7.607 
 1552.170 	 7.604 
 1552.355 	 7.611 
 1552.545 	 7.612 
 1552.735 	 7.616 
 1552.920 	 7.624 
 1553.110 	 7.642 
 1553.295 	 7.665 
 1553.485 	 7.690 
 1553.675 	 7.715 
 1553.860 	 7.726 
 1554.050 	 7.729 
 1554.235 	 7.695 
 1554.425 	 7.656 
 1554.615 	 7.617 
 1554.800 	 7.599 
 1554.990 	 7.581 
 1555.175 	 7.588 
 1555.365 	 7.597 
 1555.555 	 7.602 
 1555.740 	 7.603 
 1555.930 	 7.603 
 1556.115 	 7.609 
 1556.305 	 7.609 
 1556.495 	 7.607 
 1556.680 	 7.607 
 1556.870 	 7.611 
 1557.055 	 7.612 
 1557.245 	 7.612 
 1557.435 	 7.612 
 1557.620 	 7.608 
 1557.810 	 7.611 
 1557.995 	 7.612 
 1558.185 	 7.612 
 1558.375 	 7.610 
 1558.560 	 7.610 
 1558.750 	 7.612 
 1558.935 	 7.612 
 1559.125 	 7.612 
 1559.315 	 7.612 
 1559.500 	 7.612 
 1559.690 	 7.616 
 1559.875 	 7.614 
 1560.065 	 7.616 
 1560.255 	 7.617 
 1560.440 	 7.614 
 1560.630 	 7.612 
 1560.815 	 7.616 
 1561.005 	 7.617 
 1561.195 	 7.622 
 1561.380 	 7.622 
 1561.570 	 7.622 
 1561.755 	 7.619 
 1561.945 	 7.614 
 1562.135 	 7.616 
 1562.320 	 7.617 
 1562.510 	 7.621 
 1562.695 	 7.622 
 1562.885 	 7.622 
 1563.075 	 7.622 
 1563.260 	 7.626 
 1563.450 	 7.623 
 1563.635 	 7.622 
 1563.825 	 7.626 
 1564.015 	 7.627 
 1564.200 	 7.631 
 1564.390 	 7.632 
 1564.575 	 7.632 
 1564.765 	 7.635 
 1564.955 	 7.648 
 1565.140 	 7.664 
 1565.330 	 7.679 
 1565.515 	 7.676 
 1565.705 	 7.683 
 1565.895 	 7.672 
 1566.080 	 7.653 
 1566.270 	 7.646 
 1566.455 	 7.643 
 1566.645 	 7.638 
 1566.835 	 7.633 
 1567.020 	 7.625 
 1567.210 	 7.600 
 1567.395 	 7.576 
 1567.585 	 7.534 
 1567.775 	 7.528 
 1567.960 	 7.519 
 1568.150 	 7.490 
 1568.335 	 7.482 
 1568.525 	 7.464 
 1568.715 	 7.431 
 1568.900 	 7.423 
 1569.090 	 7.422 
 1569.275 	 7.415 
 1569.465 	 7.412 
 1569.655 	 7.420 
 1569.840 	 7.418 
 1570.030 	 7.417 
 1570.215 	 7.421 
 1570.405 	 7.414 
 1570.595 	 7.419 
 1570.780 	 7.418 
 1570.970 	 7.417 
 1571.155 	 7.421 
 1571.345 	 7.415 
 1571.535 	 7.420 
 1571.720 	 7.422 
 1571.910 	 7.422 
 1572.095 	 7.422 
 1572.285 	 7.418 
 1572.475 	 7.417 
 1572.660 	 7.417 
 1572.850 	 7.417 
 1573.035 	 7.413 
 1573.225 	 7.416 
 1573.415 	 7.417 
 1573.600 	 7.421 
 1573.790 	 7.422 
 1573.975 	 7.418 
 1574.165 	 7.421 
 1574.355 	 7.417 
 1574.540 	 7.421 
 1574.730 	 7.418 
 1574.915 	 7.426 
 1575.105 	 7.423 
 1575.295 	 7.422 
 1575.480 	 7.422 
 1575.670 	 7.422 
 1575.855 	 7.418 
 1576.045 	 7.421 
 1576.235 	 7.422 
 1576.420 	 7.418 
 1576.610 	 7.417 
 1576.795 	 7.422 
 1576.985 	 7.422 
 1577.175 	 7.425 
 1577.360 	 7.423 
 1577.550 	 7.422 
 1577.735 	 7.422 
 1577.925 	 7.417 
 1578.115 	 7.421 
 1578.300 	 7.422 
 1578.490 	 7.422 
 1578.675 	 7.422 
 1578.865 	 7.422 
 1579.055 	 7.426 
 1579.240 	 7.431 
 1579.430 	 7.427 
 1579.615 	 7.430 
 1579.805 	 7.423 
 1579.995 	 7.422 
 1580.180 	 7.427 
 1580.370 	 7.431 
 1580.555 	 7.428 
 1580.745 	 7.427 
 1580.935 	 7.430 
 1581.120 	 7.432 
 1581.310 	 7.432 
 1581.495 	 7.432 
 1581.685 	 7.427 
 1581.875 	 7.427 
 1582.060 	 7.427 
 1582.250 	 7.423 
 1582.435 	 7.430 
 1582.625 	 7.432 
 1582.815 	 7.436 
 1583.000 	 7.437 
 1583.190 	 7.441 
 1583.375 	 7.438 
 1583.565 	 7.437 
 1583.755 	 7.437 
 1583.940 	 7.441 
 1584.130 	 7.441 
 1584.315 	 7.441 
 1584.505 	 7.441 
 1584.695 	 7.441 
 1584.880 	 7.437 
 1585.070 	 7.437 
 1585.255 	 7.437 
 1585.445 	 7.437 
 1585.635 	 7.437 
 1585.820 	 7.433 
 1586.010 	 7.436 
 1586.195 	 7.433 
 1586.385 	 7.432 
 1586.575 	 7.435 
 1586.760 	 7.437 
 1586.950 	 7.437 
 1587.135 	 7.436 
 1587.325 	 7.432 
 1587.515 	 7.432 
 1587.700 	 7.436 
 1587.890 	 7.433 
 1588.075 	 7.440 
 1588.265 	 7.434 
 1588.455 	 7.427 
 1588.640 	 7.427 
 1588.830 	 7.423 
 1589.015 	 7.422 
 1589.205 	 7.425 
 1589.395 	 7.431 
 1589.580 	 7.432 
 1589.770 	 7.432 
 1589.955 	 7.440 
 1590.145 	 7.438 
 1590.335 	 7.441 
 1590.520 	 7.437 
 1590.710 	 7.441 
 1590.895 	 7.445 
 1591.085 	 7.442 
 1591.275 	 7.437 
 1591.460 	 7.437 
 1591.650 	 7.437 
 1591.835 	 7.437 
 1592.025 	 7.441 
 1592.215 	 7.441 
 1592.400 	 7.441 
 1592.590 	 7.437 
 1592.775 	 7.441 
 1592.965 	 7.441 
 1593.155 	 7.437 
 1593.340 	 7.437 
 1593.530 	 7.437 
 1593.715 	 7.439 
 1593.905 	 7.441 
 1594.095 	 7.441 
 1594.280 	 7.441 
 1594.470 	 7.446 
 1594.655 	 7.441 
 1594.845 	 7.441 
 1595.035 	 7.441 
 1595.220 	 7.441 
 1595.410 	 7.445 
 1595.595 	 7.446 
 1595.785 	 7.446 
 1595.975 	 7.441 
 1596.160 	 7.437 
 1596.350 	 7.441 
 1596.535 	 7.449 
 1596.725 	 7.450 
 1596.915 	 7.451 
 1597.100 	 7.446 
 1597.290 	 7.446 
 1597.475 	 7.446 
 1597.665 	 7.449 
 1597.855 	 7.446 
 1598.040 	 7.446 
 1598.230 	 7.446 
 1598.415 	 7.448 
 1598.605 	 7.447 
 1598.795 	 7.446 
 1598.980 	 7.446 
 1599.170 	 7.441 
 1599.355 	 7.446 
 1599.545 	 7.450 
 1599.735 	 7.446 
 1599.920 	 7.446 
 1600.110 	 7.441 
 1600.295 	 7.446 
 1600.485 	 7.447 
 1600.675 	 7.449 
 1600.860 	 7.451 
 1601.050 	 7.451 
 1601.235 	 7.451 
